selected,research_role,selection_category,material_id,structure_id,identifier,formula,a1_element,a2_element,b1_element,b2_element,a1_oxidation_state,a2_oxidation_state,b1_oxidation_state,b2_oxidation_state,decomposition_energy_per_atom,ensemble_mean,ensemble_std,error,goldschmidt_t,bartel_tau,site_group,magnetic_proxy,data_source
False,,,63470648660f1387211b6c6a,63470647660f1387211b6c67,PrV_CuMnO6,PrVCuMnO6,Pr,V,Cu,Mn,3.0,2.0,1.0,6.0,0.257966,0.23537882799999998,0.015742310640168736,-0.02258717199999999,0.881619,3.83801,A:Pr-V|B:Cu-Mn,magnetic_B_proxy,Multinary_Oxides
False,,,63470648660f1387211b6c72,63470648660f1387211b6c70,BaLaSbW_O6,BaLaSbWO6,Ba,La,Sb,W,2.0,3.0,3.0,4.0,0.194779,0.20477259600000003,0.005669982646453159,0.009993596000000021,0.966826,2.80794,A:Ba-La|B:Sb-W,other_B,Multinary_Oxides
False,,,63470648660f1387211b6c73,63470648660f1387211b6c71,NaY_CoSnO6,NaYCoSnO6,Na,Y,Co,Sn,1.0,3.0,4.0,4.0,0.185543,0.18011940599999998,0.00486855590400582,-0.0054235940000000316,0.926099,4.04049,A:Na-Y|B:Co-Sn,magnetic_B_proxy,Multinary_Oxides
False,,,63470649103349a28b1b6c3a,63470649103349a28b1b6c38,BaLaSbZnO6,BaLaSbZnO6,Ba,La,Sb,Zn,2.0,3.0,5.0,2.0,0.0583135,0.054775685399999996,0.005086613745765134,-0.0035378146000000013,0.985509,2.80161,A:Ba-La|B:Sb-Zn,other_B,Multinary_Oxides
False,,,63470649103349a28b1b6c3e,63470649103349a28b1b6c3c,LaMgGaTbO6,LaMgGaTbO6,La,Mg,Ga,Tb,3.0,2.0,3.0,4.0,0.234255,0.240128062,0.011699188869516553,0.005873062000000012,0.85428,4.11716,A:La-Mg|B:Ga-Tb,other_B,Multinary_Oxides
False,,,63470649660f1387211b6c78,63470649660f1387211b6c75,DyPrFe2O6,DyPrFe2O6,Dy,Pr,Fe,Fe,3.0,3.0,3.0,3.0,0.00191937,0.00033529399999999987,0.006738288373463953,-0.0015840760000000002,0.875153,2.53735,A:Dy-Pr|B:Fe-Fe,magnetic_B_proxy,Multinary_Oxides
False,,,6347064a660f1387211b6c82,6347064a660f1387211b6c80,BiDyMnW_O6,BiDyMnWO6,Bi,Dy,Mn,W,3.0,2.0,2.0,5.0,0.0945227,0.0930334748,0.006098039840932922,-0.0014892251999999995,0.858511,4.03452,A:Bi-Dy|B:Mn-W,magnetic_B_proxy,Multinary_Oxides
False,,,6347064b103349a28b1b6c4b,6347064b103349a28b1b6c49,CeK_DyNbO6,CeKDyNbO6,Ce,K,Dy,Nb,4.0,1.0,2.0,5.0,0.0600724,0.06506570960000001,0.003207425418574888,0.004993309600000009,0.874868,3.75097,A:Ce-K|B:Dy-Nb,other_B,Multinary_Oxides
False,,,6347064c660f1387211b6c92,6347064c660f1387211b6c90,BiDyEuSiO6,BiDyEuSiO6,Bi,Dy,Eu,Si,3.0,2.0,3.0,4.0,0.268627,0.260136456,0.007309551956955357,-0.008490543999999989,0.879834,3.6394,A:Bi-Dy|B:Eu-Si,other_B,Multinary_Oxides
False,,,6347064d660f1387211b6c99,6347064d660f1387211b6c97,Y_2NiSiO6,Y2NiSiO6,Y,Y,Ni,Si,3.0,3.0,2.0,4.0,0.115663,0.11352557199999999,0.0025641310835072353,-0.0021374280000000107,0.899789,2.28001,A:Y-Y|B:Ni-Si,magnetic_B_proxy,Multinary_Oxides
False,,,6347064e103349a28b1b6c63,6347064e103349a28b1b6c61,HfY_CuSiO6,HfYCuSiO6,Hf,Y,Cu,Si,4.0,3.0,1.0,4.0,0.237188,0.22376956200000003,0.010983279619823035,-0.013418437999999977,0.838019,1.83336,A:Hf-Y|B:Cu-Si,other_B,Multinary_Oxides
False,,,6347064f103349a28b1b6c6a,6347064e103349a28b1b6c68,DyGdLaSiO6,DyGdLaSiO6,Dy,Gd,La,Si,2.0,3.0,3.0,4.0,0.408275,0.41088090800000004,0.008563183313751962,0.0026059080000000456,0.851636,4.19177,A:Dy-Gd|B:La-Si,other_B,Multinary_Oxides
False,,,63470650103349a28b1b6c72,6347064f103349a28b1b6c70,SrZnHfTiO6,SrZnHfTiO6,Sr,Zn,Hf,Ti,2.0,2.0,4.0,4.0,0.101959,0.09575988799999999,0.004190284791998991,-0.006199112000000007,0.883239,4.30462,A:Sr-Zn|B:Hf-Ti,other_B,Multinary_Oxides
False,,,63470650103349a28b1b6c73,6347064f103349a28b1b6c71,BaSmNdNiO6,BaSmNdNiO6,Ba,Sm,Nd,Ni,2.0,3.0,3.0,4.0,0.199199,0.20472862000000003,0.0031148985345753983,0.005529620000000041,0.937169,2.96728,A:Ba-Sm|B:Nd-Ni,magnetic_B_proxy,Multinary_Oxides
False,,,63470650660f1387211b6cac,6347064f660f1387211b6caa,CaY_InV_O6,CaYInVO6,Ca,Y,In,V,2.0,3.0,3.0,4.0,0.046335,0.0423748866,0.0018237461701213526,-0.0039601134,0.882192,3.59685,A:Ca-Y|B:In-V,magnetic_B_proxy,Multinary_Oxides
False,,,63470653660f1387211b6ccc,63470653660f1387211b6cca,TbK_FeSeO6,TbKFeSeO6,K,Tb,Fe,Se,1.0,3.0,2.0,6.0,0.288451,0.27332879400000004,0.009127213308394303,-0.015122205999999971,0.978459,3.86657,A:K-Tb|B:Fe-Se,magnetic_B_proxy,Multinary_Oxides
False,,,63470654660f1387211b6cce,63470653660f1387211b6ccb,BaCeHfMnO6,BaCeHfMnO6,Ba,Ce,Hf,Mn,2.0,4.0,4.0,2.0,0.116426,0.10477465379999999,0.010011315613908452,-0.01165134620000001,0.904249,2.05753,A:Ba-Ce|B:Hf-Mn,magnetic_B_proxy,Multinary_Oxides
False,,,63470655103349a28b1b6c94,63470655103349a28b1b6c91,K_2BiMnO6,K2BiMnO6,K,K,Bi,Mn,1.0,1.0,3.0,7.0,0.227107,0.25573901,0.016443751416842203,0.028632009999999986,1.00215,3.669,A:K-K|B:Bi-Mn,magnetic_B_proxy,Multinary_Oxides
False,,,63470655660f1387211b6cd6,63470655660f1387211b6cd3,NaSmCrEuO6,NaSmCrEuO6,Na,Sm,Cr,Eu,1.0,2.0,6.0,3.0,0.206087,0.196659306,0.00675208337542791,-0.009427693999999986,0.930537,4.14432,A:Na-Sm|B:Cr-Eu,magnetic_B_proxy,Multinary_Oxides
False,,,63470656660f1387211b6cdc,63470655660f1387211b6cd9,BaBiCaGaO6,BaBiCaGaO6,Ba,Bi,Ca,Ga,2.0,5.0,2.0,3.0,0.121117,0.12997202,0.006040284036338852,0.008855019999999991,0.827091,2.93663,A:Ba-Bi|B:Ca-Ga,other_B,Multinary_Oxides
False,,,63470656660f1387211b6ce0,63470656660f1387211b6cde,BaFeInZrO6,BaFeInZrO6,Ba,Fe,In,Zr,2.0,3.0,3.0,4.0,0.2096,0.211016964,0.0049081343517756275,0.0014169639999999928,0.84951,4.27763,A:Ba-Fe|B:In-Zr,other_B,Multinary_Oxides
False,,,63470657660f1387211b6ce4,63470656660f1387211b6ce2,FeSrHfW_O6,FeSrHfWO6,Fe,Sr,Hf,W,2.0,2.0,4.0,4.0,0.112662,0.110579282,0.004076838241256329,-0.0020827179999999973,0.874981,4.37872,A:Fe-Sr|B:Hf-W,other_B,Multinary_Oxides
False,,,63470657660f1387211b6ce8,63470657660f1387211b6ce6,BaSbCoSnO6,BaSbCoSnO6,Ba,Sb,Co,Sn,2.0,3.0,3.0,4.0,0.505244,0.506921174,0.04751849021838637,0.0016771740000000035,0.891644,3.49335,A:Ba-Sb|B:Co-Sn,magnetic_B_proxy,Multinary_Oxides
False,,,6347065b660f1387211b6d04,6347065a660f1387211b6d02,EuSnZnV_O6,EuSnZnVO6,Eu,Sn,V,Zn,3.0,2.0,5.0,2.0,0.0975388,0.116471866,0.012854168870247118,0.018933066,0.878684,3.67609,A:Eu-Sn|B:V-Zn,magnetic_B_proxy,Multinary_Oxides
False,,,6347065b660f1387211b6d09,6347065b660f1387211b6d07,GdNaCuSeO6,GdNaCuSeO6,Gd,Na,Cu,Se,3.0,1.0,2.0,6.0,0.220864,0.16879597999999998,0.013701307386820787,-0.05206802000000002,0.948239,4.03578,A:Gd-Na|B:Cu-Se,other_B,Multinary_Oxides
False,,,6347065d103349a28b1b6cd2,6347065d103349a28b1b6ccf,SrZrCaV_O6,SrZrCaVO6,Sr,Zr,Ca,V,2.0,4.0,2.0,4.0,0.113387,0.1113708252,0.009576948809743907,-0.0020161748000000063,0.828187,4.16133,A:Sr-Zr|B:Ca-V,magnetic_B_proxy,Multinary_Oxides
False,,,6347065e103349a28b1b6cd6,6347065e103349a28b1b6cd3,FeNaAlCoO6,FeNaAlCoO6,Fe,Na,Al,Co,4.0,1.0,3.0,4.0,0.20361,0.212951846,0.006768713568528368,0.009341845999999987,0.873592,3.88591,A:Fe-Na|B:Al-Co,magnetic_B_proxy,Multinary_Oxides
False,,,6347065e103349a28b1b6cda,6347065e103349a28b1b6cd7,CeNaCoTiO6,CeNaCoTiO6,Ce,Na,Co,Ti,4.0,1.0,3.0,4.0,0.105726,0.11906635400000001,0.004555124977811249,0.013340354000000013,0.9387,3.15192,A:Ce-Na|B:Co-Ti,magnetic_B_proxy,Multinary_Oxides
False,,,6347065e660f1387211b6d19,6347065d660f1387211b6d17,MnSmCoFeO6,MnSmCoFeO6,Mn,Sm,Co,Fe,2.0,2.0,2.0,6.0,0.128682,0.16053427599999998,0.02081913314576354,0.031852275999999985,0.946536,4.34106,A:Mn-Sm|B:Co-Fe,magnetic_B_proxy,Multinary_Oxides
False,,,6347065e660f1387211b6d1d,6347065e660f1387211b6d1b,LaSnAlTiO6,LaSnAlTiO6,La,Sn,Al,Ti,3.0,2.0,3.0,4.0,0.108084,0.0966393772,0.007524649168971216,-0.011444622799999998,0.952979,3.1803,A:La-Sn|B:Al-Ti,other_B,Multinary_Oxides
False,,,6347065f103349a28b1b6cdc,6347065e103349a28b1b6cd9,CeY_FeW_O6,CeYFeWO6,Ce,Y,Fe,W,3.0,3.0,2.0,4.0,0.137286,0.13876692,0.005296706394831607,0.0014809199999999967,0.869708,2.67501,A:Ce-Y|B:Fe-W,magnetic_B_proxy,Multinary_Oxides
False,,,63470661103349a28b1b6cee,63470660103349a28b1b6ceb,BiSbAlNbO6,BiSbAlNbO6,Bi,Sb,Al,Nb,3.0,3.0,3.0,3.0,0.319859,0.33137508000000004,0.020713794183060713,0.01151608000000004,0.824813,3.95067,A:Bi-Sb|B:Al-Nb,other_B,Multinary_Oxides
False,,,63470662103349a28b1b6cf6,63470662103349a28b1b6cf4,FeLaCuGaO6,FeLaCuGaO6,Fe,La,Cu,Ga,3.0,3.0,3.0,3.0,0.231654,0.13291831199999998,0.008047748853354584,-0.09873568800000002,0.882098,2.45137,A:Fe-La|B:Cu-Ga,other_B,Multinary_Oxides
False,,,63470662660f1387211b6d38,63470662660f1387211b6d35,DyNdCrPrO6,DyNdCrPrO6,Dy,Nd,Cr,Pr,2.0,2.0,5.0,3.0,0.160949,0.153487372,0.005010701139443461,-0.007461627999999998,0.882231,4.24681,A:Dy-Nd|B:Cr-Pr,magnetic_B_proxy,Multinary_Oxides
False,,,63470664660f1387211b6d4c,63470664660f1387211b6d49,DyNdInV_O6,DyNdInVO6,Dy,Nd,In,V,2.0,2.0,3.0,5.0,0.014007,0.0247850984,0.0047606316577908335,0.0107780984,0.912065,4.01774,A:Dy-Nd|B:In-V,magnetic_B_proxy,Multinary_Oxides
False,,,63470665103349a28b1b6d0c,63470665103349a28b1b6d09,BiNdFeHfO6,BiNdFeHfO6,Bi,Nd,Fe,Hf,3.0,3.0,2.0,4.0,0.0511614,0.039736413799999995,0.005583199531572976,-0.011424986200000008,0.863692,2.83972,A:Bi-Nd|B:Fe-Hf,magnetic_B_proxy,Multinary_Oxides
False,,,63470665660f1387211b6d53,63470665660f1387211b6d51,NaSrGeW_O6,NaSrGeWO6,Na,Sr,Ge,W,1.0,2.0,4.0,5.0,0.16033,0.132764406,0.009232020668774528,-0.027565594,1.00785,4.28389,A:Na-Sr|B:Ge-W,other_B,Multinary_Oxides
False,,,63470666660f1387211b6d5a,63470666660f1387211b6d58,EuZrSnZnO6,EuZrSnZnO6,Eu,Zr,Sn,Zn,2.0,4.0,4.0,2.0,0.0926328,0.084414477,0.006822424621609609,-0.008218323,0.84251,3.42882,A:Eu-Zr|B:Sn-Zn,other_B,Multinary_Oxides
False,,,63470667660f1387211b6d5f,63470667660f1387211b6d5d,NdSrMnNaO6,NdSrMnNaO6,Nd,Sr,Mn,Na,2.0,2.0,7.0,1.0,0.0711888,0.0691113642,0.007527217233033613,-0.0020774357999999993,0.923534,3.8387,A:Nd-Sr|B:Mn-Na,magnetic_B_proxy,Multinary_Oxides
False,,,63470667660f1387211b6d62,63470667660f1387211b6d60,BiNaMnNdO6,BiNaMnNdO6,Bi,Na,Mn,Nd,3.0,1.0,6.0,2.0,0.149364,0.159586078,0.013080997949490327,0.010222077999999996,0.872288,4.37472,A:Bi-Na|B:Mn-Nd,magnetic_B_proxy,Multinary_Oxides
False,,,6347066a103349a28b1b6d37,6347066a103349a28b1b6d35,CaGdCrV_O6,CaGdCrVO6,Ca,Gd,Cr,V,2.0,3.0,3.0,4.0,0.229048,0.022322526460000002,0.00875964206110069,-0.20672547354,0.928708,3.23573,A:Ca-Gd|B:Cr-V,magnetic_B_proxy,Multinary_Oxides
False,,,6347066a660f1387211b6d7a,63470669660f1387211b6d78,FeSrAlCuO6,FeSrAlCuO6,Fe,Sr,Al,Cu,4.0,2.0,3.0,3.0,0.174179,0.177151134,0.004508810341917256,0.0029721339999999874,0.880462,2.52873,A:Fe-Sr|B:Al-Cu,other_B,Multinary_Oxides
False,,,6347066b660f1387211b6d7e,6347066a660f1387211b6d7c,SbK_HfSiO6,SbKHfSiO6,K,Sb,Hf,Si,1.0,3.0,4.0,4.0,0.321633,0.333485868,0.020233990299886966,0.011852868000000016,0.940398,4.13045,A:K-Sb|B:Hf-Si,other_B,Multinary_Oxides
False,,,6347066d103349a28b1b6d46,6347066c103349a28b1b6d44,PrSrMgSnO6,PrSrMgSnO6,Pr,Sr,Mg,Sn,4.0,2.0,2.0,4.0,0.0591119,0.058645439,0.0034541652919392826,-0.00046646100000000135,0.873386,2.58646,A:Pr-Sr|B:Mg-Sn,other_B,Multinary_Oxides
False,,,6347066e660f1387211b6d92,6347066d660f1387211b6d90,SmTbBiV_O6,SmTbBiVO6,Sm,Tb,Bi,V,2.0,3.0,5.0,2.0,0.129234,0.1216608478,0.0039546455327341586,-0.0075731521999999885,0.847715,4.34033,A:Sm-Tb|B:Bi-V,magnetic_B_proxy,Multinary_Oxides
False,,,6347066e660f1387211b6d9b,6347066e660f1387211b6d99,DyTbMgV_O6,DyTbMgVO6,Dy,Tb,Mg,V,2.0,3.0,2.0,5.0,0.00172927,0.00121478436,0.0031953423398375365,-0.0005144856399999999,0.885625,3.58868,A:Dy-Tb|B:Mg-V,magnetic_B_proxy,Multinary_Oxides
False,,,6347066f660f1387211b6da2,6347066f660f1387211b6d9f,CeZnNbW_O6,CeZnNbWO6,Ce,Zn,Nb,W,3.0,2.0,3.0,4.0,0.264236,0.255299254,0.007870076641093151,-0.008936746000000051,0.852588,4.15643,A:Ce-Zn|B:Nb-W,other_B,Multinary_Oxides
False,,,63470671660f1387211b6dab,63470671660f1387211b6da9,BaDyGaW_O6,BaDyGaWO6,Ba,Dy,Ga,W,2.0,2.0,3.0,5.0,0.380822,0.368665432,0.015455018100941196,-0.012156567999999979,0.980148,3.80267,A:Ba-Dy|B:Ga-W,other_B,Multinary_Oxides
False,,,63470673660f1387211b6db6,63470672660f1387211b6db3,NaTbInSiO6,NaTbInSiO6,Na,Tb,In,Si,1.0,4.0,3.0,4.0,0.198971,0.20292567,0.003898007494483564,0.0039546699999999935,0.896258,3.50212,A:Na-Tb|B:In-Si,other_B,Multinary_Oxides
False,,,63470673660f1387211b6dbc,63470673660f1387211b6db9,SbSnSiTiO6,SbSnSiTiO6,Sb,Sn,Si,Ti,3.0,2.0,4.0,3.0,0.336087,0.378163914,0.020799501359580235,0.042076913999999965,0.860587,4.06836,A:Sb-Sn|B:Si-Ti,other_B,Multinary_Oxides
False,,,63470673660f1387211b6dc0,63470673660f1387211b6dbd,BiNaNbW_O6,BiNaNbWO6,Bi,Na,Nb,W,3.0,1.0,3.0,5.0,0.10768,0.113921347,0.009774309447038701,0.006241347000000008,0.915481,3.99203,A:Bi-Na|B:Nb-W,other_B,Multinary_Oxides
False,,,63470675103349a28b1b6d8f,63470675103349a28b1b6d8d,ZnY_InSiO6,ZnYInSiO6,Y,Zn,In,Si,3.0,2.0,3.0,4.0,0.21885,0.21352351,0.006981423567239001,-0.005326489999999989,0.844109,4.34146,A:Y-Zn|B:In-Si,other_B,Multinary_Oxides
False,,,63470676103349a28b1b6d97,63470676103349a28b1b6d95,NdTiCuMgO6,NdTiCuMgO6,Nd,Ti,Cu,Mg,3.0,4.0,3.0,2.0,0.149713,0.156268754,0.0024476508480949614,0.006555753999999997,0.83773,1.92738,A:Nd-Ti|B:Cu-Mg,other_B,Multinary_Oxides
False,,,6347067c660f1387211b6e01,6347067b660f1387211b6dff,Na2CoW_O6,Na2CoWO6,Na,Na,Co,W,1.0,1.0,4.0,6.0,0.155791,0.15159921399999998,0.012462155689918975,-0.004191786000000031,1.00398,4.2107,A:Na-Na|B:Co-W,magnetic_B_proxy,Multinary_Oxides
False,,,6347067e103349a28b1b6dd3,6347067e103349a28b1b6dd1,DyPrNbTbO6,DyPrNbTbO6,Dy,Pr,Nb,Tb,2.0,3.0,3.0,4.0,0.205879,0.20340938400000003,0.003346826575762482,-0.00246961599999998,0.85398,4.14842,A:Dy-Pr|B:Nb-Tb,other_B,Multinary_Oxides
False,,,6347067f660f1387211b6e11,6347067e660f1387211b6e0f,CaPrSiY_O6,CaPrSiYO6,Ca,Pr,Si,Y,2.0,3.0,4.0,3.0,0.161115,0.16369494,0.0034703715835267585,0.002579940000000003,0.917342,3.22697,A:Ca-Pr|B:Si-Y,other_B,Multinary_Oxides
False,,,63470680103349a28b1b6ddb,6347067f103349a28b1b6dd9,K_Y_MgSeO6,KYMgSeO6,K,Y,Mg,Se,1.0,3.0,2.0,6.0,0.254925,0.26884339599999996,0.005609108799896819,0.013918395999999944,0.98977,3.94514,A:K-Y|B:Mg-Se,other_B,Multinary_Oxides
False,,,63470681660f1387211b6e20,63470680660f1387211b6e1e,BiCaNbSbO6,BiCaNbSbO6,Bi,Ca,Nb,Sb,3.0,2.0,4.0,3.0,0.236735,0.25424387400000004,0.01579718005676109,0.017508874000000035,0.885551,3.53701,A:Bi-Ca|B:Nb-Sb,other_B,Multinary_Oxides
False,,,63470681660f1387211b6e21,63470681660f1387211b6e1f,EuZnSiV_O6,EuZnSiVO6,Eu,Zn,Si,V,2.0,2.0,4.0,4.0,0.341393,0.3387628,0.009067687680186174,-0.002630200000000027,0.94468,4.38194,A:Eu-Zn|B:Si-V,magnetic_B_proxy,Multinary_Oxides
False,,,63470685103349a28b1b6dfa,63470685103349a28b1b6df8,BaNbCaSiO6,BaNbCaSiO6,Ba,Nb,Ca,Si,2.0,4.0,2.0,4.0,0.403822,0.406483476,0.024178750129996998,0.002661475999999996,0.875466,2.54154,A:Ba-Nb|B:Ca-Si,other_B,Multinary_Oxides
False,,,63470685660f1387211b6e42,63470685660f1387211b6e3f,BaHfLiV_O6,BaHfLiVO6,Ba,Hf,Li,V,2.0,4.0,1.0,5.0,0.220455,0.209082094,0.004332658110424828,-0.011372906000000016,0.903717,2.09677,A:Ba-Hf|B:Li-V,magnetic_B_proxy,Multinary_Oxides
False,,,63470686103349a28b1b6dff,63470686103349a28b1b6dfd,PrSnFeNbO6,PrSnFeNbO6,Pr,Sn,Fe,Nb,3.0,2.0,2.0,5.0,0.130083,0.130851514,0.008400449119504268,0.0007685139999999979,0.85942,4.00902,A:Pr-Sn|B:Fe-Nb,magnetic_B_proxy,Multinary_Oxides
False,,,63470687103349a28b1b6e07,63470686103349a28b1b6e05,PrSnMnSbO6,PrSnMnSbO6,Pr,Sn,Mn,Sb,3.0,2.0,2.0,5.0,0.145375,0.155125422,0.011827763394425844,0.009750422000000009,0.857388,4.05567,A:Pr-Sn|B:Mn-Sb,magnetic_B_proxy,Multinary_Oxides
False,,,63470688660f1387211b6e56,63470688660f1387211b6e54,CeNaDySnO6,CeNaDySnO6,Ce,Na,Dy,Sn,4.0,1.0,3.0,4.0,0.169529,0.123573738,0.016338674738670515,-0.04595526200000001,0.856174,4.13781,A:Ce-Na|B:Dy-Sn,other_B,Multinary_Oxides
False,,,63470689103349a28b1b6e17,63470689103349a28b1b6e15,NdSbAlNbO6,NdSbAlNbO6,Nd,Sb,Al,Nb,2.0,3.0,3.0,4.0,0.351791,0.37288698000000003,0.009903536148469894,0.021095980000000014,0.864731,3.92048,A:Nd-Sb|B:Al-Nb,other_B,Multinary_Oxides
False,,,6347068b660f1387211b6e63,6347068b660f1387211b6e61,HfNaCoZrO6,HfNaCoZrO6,Hf,Na,Co,Zr,4.0,1.0,3.0,4.0,0.13816,0.13988826599999998,0.007547421312887601,0.0017282659999999783,0.859486,4.0003,A:Hf-Na|B:Co-Zr,magnetic_B_proxy,Multinary_Oxides
False,,,6347068f103349a28b1b6e43,6347068f103349a28b1b6e41,NaK_NbW_O6,NaKNbWO6,K,Na,Nb,W,1.0,1.0,4.0,6.0,0.0277822,0.029886135599999995,0.013009308817009718,0.0021039355999999954,1.0104,3.93461,A:K-Na|B:Nb-W,other_B,Multinary_Oxides
False,,,63470696660f1387211b6eb2,63470696660f1387211b6eaf,BaHfNbTbO6,BaHfNbTbO6,Ba,Hf,Nb,Tb,2.0,4.0,3.0,3.0,0.298741,0.2881042160000001,0.007272420303439557,-0.0106367839999999,0.83395,3.96983,A:Ba-Hf|B:Nb-Tb,other_B,Multinary_Oxides
False,,,63470697103349a28b1b6e76,63470697103349a28b1b6e74,NdSnGdNiO6,NdSnGdNiO6,Nd,Sn,Gd,Ni,3.0,2.0,3.0,4.0,0.601348,0.23489509999999997,0.010392309764265594,-0.3664529,0.875082,3.70667,A:Nd-Sn|B:Gd-Ni,magnetic_B_proxy,Multinary_Oxides
False,,,63470698660f1387211b6ebe,63470698660f1387211b6ebb,BaCoAlPrO6,BaCoAlPrO6,Ba,Co,Al,Pr,2.0,3.0,3.0,4.0,0.32981,0.306661446,0.027715090000252213,-0.023148553999999988,0.84819,4.26501,A:Ba-Co|B:Al-Pr,other_B,Multinary_Oxides
False,,,63470699103349a28b1b6e88,63470699103349a28b1b6e85,HfSmCuNiO6,HfSmCuNiO6,Hf,Sm,Cu,Ni,4.0,3.0,1.0,4.0,0.100467,0.10059707980000002,0.0021899125700116863,0.00013007980000001584,0.850274,1.48077,A:Hf-Sm|B:Cu-Ni,magnetic_B_proxy,Multinary_Oxides
False,,,6347069a660f1387211b6eca,63470699660f1387211b6ec7,CePrFeZrO6,CePrFeZrO6,Ce,Pr,Fe,Zr,3.0,3.0,2.0,4.0,0.139765,0.137359736,0.010185986453251843,-0.0024052639999999903,0.874675,2.58509,A:Ce-Pr|B:Fe-Zr,magnetic_B_proxy,Multinary_Oxides
False,,,634706a0103349a28b1b6eb5,634706a0103349a28b1b6eb3,SrK_CrHfO6,SrKCrHfO6,K,Sr,Cr,Hf,1.0,2.0,5.0,4.0,0.200352,0.19602167799999998,0.005195344627916417,-0.004330322000000025,1.03945,4.16775,A:K-Sr|B:Cr-Hf,magnetic_B_proxy,Multinary_Oxides
False,,,634706a2660f1387211b6f06,634706a2660f1387211b6f04,GdLaNiW_O6,GdLaNiWO6,Gd,La,Ni,W,3.0,3.0,2.0,4.0,0.187617,0.19316333800000002,0.004719963773915005,0.005546338000000012,0.897429,2.16719,A:Gd-La|B:Ni-W,magnetic_B_proxy,Multinary_Oxides
False,,,634706a3660f1387211b6f0f,634706a3660f1387211b6f0d,BiK_NiZnO6,BiKNiZnO6,Bi,K,Ni,Zn,5.0,1.0,4.0,2.0,0.208314,0.183354278,0.010180491434664148,-0.02495972199999999,0.914665,2.01735,A:Bi-K|B:Ni-Zn,magnetic_B_proxy,Multinary_Oxides
False,,,634706aa660f1387211b6f3c,634706a9660f1387211b6f39,EuNdCeGaO6,EuNdCeGaO6,Eu,Nd,Ce,Ga,3.0,3.0,3.0,3.0,0.0639372,0.1022681132,0.0068943208904410054,0.0383309132,0.828416,4.21144,A:Eu-Nd|B:Ce-Ga,other_B,Multinary_Oxides
False,,,634706ac103349a28b1b6ef9,634706ac103349a28b1b6ef6,CeGdAlY_O6,CeGdAlYO6,Ce,Gd,Al,Y,3.0,3.0,3.0,3.0,0.118671,0.12130905800000003,0.0020484723475269295,0.0026380580000000264,0.876078,2.53657,A:Ce-Gd|B:Al-Y,other_B,Multinary_Oxides
False,,,634706ac660f1387211b6f4b,634706ac660f1387211b6f49,AlSrCrGaO6,AlSrCrGaO6,Al,Sr,Cr,Ga,3.0,2.0,4.0,3.0,0.277357,0.259872598,0.016766325751088693,-0.01748440200000001,0.850487,4.20346,A:Al-Sr|B:Cr-Ga,magnetic_B_proxy,Multinary_Oxides
False,,,634706af660f1387211b6f5e,634706ae660f1387211b6f5c,CuLaAlGaO6,CuLaAlGaO6,Cu,La,Al,Ga,3.0,3.0,3.0,3.0,0.177561,0.18253250599999998,0.00767327974326364,0.004971505999999987,0.840304,3.33892,A:Cu-La|B:Al-Ga,other_B,Multinary_Oxides
False,,,634706b1660f1387211b6f70,634706b1660f1387211b6f6d,La2MgNiO6,La2MgNiO6,La,La,Mg,Ni,3.0,3.0,2.0,4.0,0.0117641,0.0335799918,0.01135870175015262,0.0218158918,0.975807,1.64314,A:La-La|B:Mg-Ni,magnetic_B_proxy,Multinary_Oxides
False,,,634706b2103349a28b1b6f1c,634706b1103349a28b1b6f1a,Eu2CeSbO6,Eu2CeSbO6,Eu,Eu,Ce,Sb,2.0,2.0,3.0,5.0,0.0735687,0.10022329399999999,0.03677311233024524,0.02665459399999999,0.881879,4.22641,A:Eu-Eu|B:Ce-Sb,other_B,Multinary_Oxides
False,,,634706b3103349a28b1b6f28,634706b3103349a28b1b6f26,SnZrCrNiO6,SnZrCrNiO6,Sn,Zr,Cr,Ni,2.0,4.0,4.0,2.0,0.193109,0.196527382,0.006450737740566577,0.0034183819999999976,0.847128,3.17189,A:Sn-Zr|B:Cr-Ni,magnetic_B_proxy,Multinary_Oxides
False,,,634706b3660f1387211b6f80,634706b3660f1387211b6f7d,CaNaCeMnO6,CaNaCeMnO6,Ca,Na,Ce,Mn,2.0,1.0,3.0,6.0,0.120158,0.12684983600000002,0.007734067959601208,0.0066918360000000204,0.961944,4.17175,A:Ca-Na|B:Ce-Mn,magnetic_B_proxy,Multinary_Oxides
False,,,634706b4103349a28b1b6f2c,634706b3103349a28b1b6f2a,Nd2SrV_O6,Nd2SrVO6,Nd,Nd,Sr,V,3.0,3.0,2.0,4.0,0.0971926,0.10257593000000001,0.012397368544023768,0.005383330000000006,0.828059,4.39285,A:Nd-Nd|B:Sr-V,magnetic_B_proxy,Multinary_Oxides
False,,,634706b5660f1387211b6f8a,634706b5660f1387211b6f88,LaNaSiTbO6,LaNaSiTbO6,La,Na,Si,Tb,3.0,1.0,4.0,4.0,0.204941,0.21343556600000002,0.005868162394100046,0.008494566000000009,0.991021,3.90671,A:La-Na|B:Si-Tb,other_B,Multinary_Oxides
